State,County,G_16,M_16,US_16,U_16,V_16,H_16,G_17,M_17,US_17,U_17,V_17,H_17,IO_16,IO_17,healthy
Minnesota,Dakota,0.907103825136612,0.08743169398907104,0.00546448087431694,0.0,0.0,0.0,0.8986301369863013,0.10136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,1
Minnesota,Hennepin,0.6475409836065574,0.3469945355191257,0.00546448087431694,0.0,0.0,0.0,0.5726027397260274,0.4246575342465753,0.0027397260273972603,0.0,0.0,0.0,0.0,0.0,0
Minnesota,Lake,0.9562841530054644,0.04371584699453552,0.0,0.0,0.0,0.0,0.9260273972602739,0.07397260273972603,0.0,0.0,0.0,0.0,1.0,1.0,1
Minnesota,Lyon,0.9438202247191011,0.05337078651685393,0.0028089887640449437,0.0,0.0,0.0,0.9138888888888889,0.08611111111111111,0.0,0.0,0.0,0.0,1.0,1.0,1
Minnesota,Olmsted,0.8989071038251366,0.09836065573770492,0.00273224043715847,0.0,0.0,0.0,0.8547945205479452,0.14520547945205478,0.0,0.0,0.0,0.0,1.0,1.0,1
Minnesota,Ramsey,0.8688524590163934,0.12568306010928962,0.00273224043715847,0.00273224043715847,0.0,0.0,0.852054794520548,0.14794520547945206,0.0,0.0,0.0,0.0,0.0,0.0,1
Minnesota,Saint Louis,0.9398907103825137,0.05737704918032787,0.00273224043715847,0.0,0.0,0.0,0.915068493150685,0.08493150684931507,0.0,0.0,0.0,0.0,1.0,1.0,1
Minnesota,Stearns,0.9234972677595629,0.07650273224043716,0.0,0.0,0.0,0.0,0.9013698630136986,0.09863013698630137,0.0,0.0,0.0,0.0,1.0,1.0,0
Minnesota,Washington,0.8469945355191257,0.15300546448087432,0.0,0.0,0.0,0.0,0.726027397260274,0.273972602739726,0.0,0.0,0.0,0.0,1.0,0.0,1
Minnesota,Wright,0.9113573407202216,0.08310249307479224,0.00554016620498615,0.0,0.0,0.0,0.873972602739726,0.12602739726027398,0.0,0.0,0.0,0.0,0.0,1.0,0
Mississippi,Harrison,0.8774373259052924,0.12256267409470752,0.0,0.0,0.0,0.0,0.8559556786703602,0.14127423822714683,0.002770083102493075,0.0,0.0,0.0,1.0,0.0,0
Mississippi,Hinds,0.6857923497267759,0.31420765027322406,0.0,0.0,0.0,0.0,0.7013698630136986,0.29863013698630136,0.0,0.0,0.0,0.0,0.0,0.0,1
Mississippi,Jackson,0.8980716253443526,0.10192837465564739,0.0,0.0,0.0,0.0,0.8770949720670391,0.12011173184357542,0.002793296089385475,0.0,0.0,0.0,1.0,1.0,0
Mississippi,Yalobusha,0.9805555555555555,0.019444444444444445,0.0,0.0,0.0,0.0,0.9943342776203966,0.0056657223796034,0.0,0.0,0.0,0.0,1.0,1.0,1
Missouri,Buchanan,0.8457300275482094,0.15426997245179064,0.0,0.0,0.0,0.0,0.7534246575342466,0.24383561643835616,0.0027397260273972603,0.0,0.0,0.0,0.0,0.0,1
Missouri,Cass,0.9065934065934066,0.09340659340659341,0.0,0.0,0.0,0.0,0.8523676880222841,0.14206128133704735,0.005571030640668524,0.0,0.0,0.0,1.0,1.0,1
Missouri,Cedar,0.9011299435028248,0.09887005649717515,0.0,0.0,0.0,0.0,0.8677685950413223,0.1322314049586777,0.0,0.0,0.0,0.0,1.0,1.0,1
Missouri,Clay,0.8448753462603878,0.14681440443213298,0.008310249307479225,0.0,0.0,0.0,0.7747252747252747,0.21428571428571427,0.01098901098901099,0.0,0.0,0.0,1.0,1.0,0
Missouri,Greene,0.855191256830601,0.1448087431693989,0.0,0.0,0.0,0.0,0.8438356164383561,0.15616438356164383,0.0,0.0,0.0,0.0,1.0,1.0,1
Missouri,Iron,0.9808743169398907,0.01912568306010929,0.0,0.0,0.0,0.0,0.8818681318681318,0.11263736263736264,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,1
Missouri,Jackson,0.7950819672131147,0.20218579234972678,0.00273224043715847,0.0,0.0,0.0,0.7123287671232876,0.2876712328767123,0.0,0.0,0.0,0.0,0.0,0.0,1
Missouri,Jasper,0.8836565096952909,0.11357340720221606,0.002770083102493075,0.0,0.0,0.0,0.8904109589041096,0.1095890410958904,0.0,0.0,0.0,0.0,1.0,1.0,1
Missouri,Jefferson,0.76775956284153,0.226775956284153,0.00546448087431694,0.0,0.0,0.0,0.7780821917808219,0.2191780821917808,0.0027397260273972603,0.0,0.0,0.0,0.0,0.0,0
Missouri,Monroe,0.9644808743169399,0.03551912568306011,0.0,0.0,0.0,0.0,0.9424657534246575,0.057534246575342465,0.0,0.0,0.0,0.0,1.0,1.0,0
Missouri,Saint Charles,0.8351648351648352,0.13186813186813187,0.03021978021978022,0.0027472527472527475,0.0,0.0,0.8356164383561644,0.15342465753424658,0.00821917808219178,0.0027397260273972603,0.0,0.0,1.0,1.0,0
Missouri,Saint Louis,0.7377049180327869,0.24316939890710382,0.01912568306010929,0.0,0.0,0.0,0.6794520547945205,0.3178082191780822,0.0027397260273972603,0.0,0.0,0.0,1.0,1.0,0
Missouri,St. Louis City,0.644808743169399,0.3469945355191257,0.00546448087431694,0.00273224043715847,0.0,0.0,0.6191780821917808,0.37534246575342467,0.005479452054794521,0.0,0.0,0.0,0.0,1.0,0
Montana,Fergus,0.9726775956284153,0.0273224043715847,0.0,0.0,0.0,0.0,0.852054794520548,0.12876712328767123,0.0136986301369863,0.005479452054794521,0.0,0.0,1.0,1.0,1
Montana,Flathead,0.8907103825136612,0.1092896174863388,0.0,0.0,0.0,0.0,0.7671232876712328,0.20273972602739726,0.0136986301369863,0.00821917808219178,0.00821917808219178,0.0,1.0,1.0,1
Montana,Gallatin,0.8661202185792349,0.10382513661202186,0.01912568306010929,0.00819672131147541,0.0,0.00273224043715847,0.7890410958904109,0.20273972602739726,0.005479452054794521,0.0027397260273972603,0.0,0.0,0.0,0.0,0
Montana,Lewis and Clark,0.8633879781420765,0.11748633879781421,0.01912568306010929,0.0,0.0,0.0,0.6493150684931507,0.27123287671232876,0.04657534246575343,0.03287671232876712,0.0,0.0,1.0,1.0,0
Montana,Lincoln,0.7240437158469946,0.27595628415300544,0.0,0.0,0.0,0.0,0.5977961432506887,0.36639118457300274,0.01652892561983471,0.01652892561983471,0.0027548209366391185,0.0,0.0,0.0,0
Montana,Phillips,0.9644808743169399,0.03551912568306011,0.0,0.0,0.0,0.0,0.9138888888888889,0.07777777777777778,0.008333333333333333,0.0,0.0,0.0,1.0,1.0,1
Montana,Powder River,0.8797814207650273,0.12021857923497267,0.0,0.0,0.0,0.0,0.7541899441340782,0.2206703910614525,0.0111731843575419,0.013966480446927373,0.0,0.0,1.0,1.0,0
Montana,Richland,0.9508196721311475,0.04918032786885246,0.0,0.0,0.0,0.0,0.8547486033519553,0.13687150837988826,0.00558659217877095,0.002793296089385475,0.0,0.0,1.0,1.0,1
Montana,Rosebud,0.8825136612021858,0.11202185792349727,0.00546448087431694,0.0,0.0,0.0,0.8246575342465754,0.14794520547945206,0.010958904109589041,0.01643835616438356,0.0,0.0,1.0,1.0,1
Montana,Silver Bow,0.8469945355191257,0.15300546448087432,0.0,0.0,0.0,0.0,0.6497175141242938,0.2824858757062147,0.05649717514124294,0.011299435028248588,0.0,0.0,0.0,0.0,1
Montana,Yellowstone,0.9559228650137741,0.04132231404958678,0.0027548209366391185,0.0,0.0,0.0,0.8547945205479452,0.13150684931506848,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,1
Nebraska,Cass,0.9147727272727273,0.08522727272727272,0.0,0.0,0.0,0.0,0.9178082191780822,0.0821917808219178,0.0,0.0,0.0,0.0,0.0,0.0,1
Nebraska,Douglas,0.7622950819672131,0.226775956284153,0.01092896174863388,0.0,0.0,0.0,0.6712328767123288,0.3232876712328767,0.005479452054794521,0.0,0.0,0.0,1.0,0.0,0
Nevada,Carson City,0.8278688524590164,0.1721311475409836,0.0,0.0,0.0,0.0,0.7616438356164383,0.2328767123287671,0.0027397260273972603,0.0027397260273972603,0.0,0.0,1.0,1.0,1
Nevada,Clark,0.34153005464480873,0.587431693989071,0.06830601092896176,0.0,0.00273224043715847,0.0,0.3726027397260274,0.547945205479452,0.07671232876712329,0.0027397260273972603,0.0,0.0,1.0,1.0,0
Nevada,Lyon,0.8011363636363636,0.19602272727272727,0.002840909090909091,0.0,0.0,0.0,0.8457300275482094,0.14600550964187328,0.008264462809917356,0.0,0.0,0.0,1.0,1.0,1
Nevada,Nye,0.953551912568306,0.040983606557377046,0.00273224043715847,0.0,0.0,0.00273224043715847,0.947945205479452,0.0410958904109589,0.00821917808219178,0.0027397260273972603,0.0,0.0,0.0,0.0,1
Nevada,Washoe,0.639344262295082,0.34153005464480873,0.01912568306010929,0.0,0.0,0.0,0.5534246575342465,0.43561643835616437,0.010958904109589041,0.0,0.0,0.0,1.0,1.0,0
Nevada,White Pine,0.8310249307479224,0.16897506925207756,0.0,0.0,0.0,0.0,0.8146067415730337,0.1853932584269663,0.0,0.0,0.0,0.0,1.0,1.0,0
New Hampshire,Cheshire,0.8661202185792349,0.13114754098360656,0.00273224043715847,0.0,0.0,0.0,0.8873626373626373,0.11263736263736264,0.0,0.0,0.0,0.0,1.0,1.0,1
New Hampshire,Grafton,0.9480874316939891,0.05191256830601093,0.0,0.0,0.0,0.0,0.9287671232876712,0.07123287671232877,0.0,0.0,0.0,0.0,1.0,1.0,1
New Hampshire,Hillsborough,0.9098360655737705,0.08196721311475409,0.00819672131147541,0.0,0.0,0.0,0.936986301369863,0.06027397260273973,0.0027397260273972603,0.0,0.0,0.0,1.0,1.0,1
New Hampshire,Merrimack,0.9617486338797814,0.03825136612021858,0.0,0.0,0.0,0.0,0.9671232876712329,0.03287671232876712,0.0,0.0,0.0,0.0,1.0,1.0,1
New Hampshire,Rockingham,0.8743169398907104,0.12021857923497267,0.00546448087431694,0.0,0.0,0.0,0.9123287671232877,0.0821917808219178,0.005479452054794521,0.0,0.0,0.0,1.0,1.0,0
New Jersey,Atlantic,0.8633879781420765,0.13387978142076504,0.00273224043715847,0.0,0.0,0.0,0.8410958904109589,0.1589041095890411,0.0,0.0,0.0,0.0,1.0,1.0,0
New Jersey,Bergen,0.6857923497267759,0.28688524590163933,0.02459016393442623,0.00273224043715847,0.0,0.0,0.7095890410958904,0.27123287671232876,0.019178082191780823,0.0,0.0,0.0,1.0,1.0,0
New Jersey,Camden,0.6038251366120219,0.366120218579235,0.030054644808743168,0.0,0.0,0.0,0.6328767123287671,0.3287671232876712,0.038356164383561646,0.0,0.0,0.0,1.0,0.0,0
New Jersey,Cumberland,0.8224043715846995,0.17486338797814208,0.00273224043715847,0.0,0.0,0.0,0.8681318681318682,0.13186813186813187,0.0,0.0,0.0,0.0,1.0,1.0,1
New Jersey,Essex,0.7486338797814208,0.24316939890710382,0.00819672131147541,0.0,0.0,0.0,0.7863013698630137,0.21095890410958903,0.0027397260273972603,0.0,0.0,0.0,1.0,0.0,0
New Jersey,Hudson,0.7103825136612022,0.28415300546448086,0.00546448087431694,0.0,0.0,0.0,0.6986301369863014,0.29315068493150687,0.00821917808219178,0.0,0.0,0.0,0.0,0.0,0
New Jersey,Mercer,0.6994535519125683,0.2650273224043716,0.03278688524590164,0.00273224043715847,0.0,0.0,0.7643835616438356,0.22465753424657534,0.010958904109589041,0.0,0.0,0.0,1.0,1.0,0
New Jersey,Middlesex,0.7459016393442623,0.22131147540983606,0.030054644808743168,0.00273224043715847,0.0,0.0,0.7890410958904109,0.19452054794520549,0.01643835616438356,0.0,0.0,0.0,1.0,1.0,0
New Jersey,Morris,0.8846153846153846,0.10714285714285714,0.005494505494505495,0.0027472527472527475,0.0,0.0,0.8980716253443526,0.09366391184573003,0.008264462809917356,0.0,0.0,0.0,1.0,1.0,0
New Jersey,Ocean,0.8232044198895028,0.16022099447513813,0.013812154696132596,0.0027624309392265192,0.0,0.0,0.8662952646239555,0.12256267409470752,0.011142061281337047,0.0,0.0,0.0,1.0,1.0,0
New Jersey,Union,0.6639344262295082,0.3360655737704918,0.0,0.0,0.0,0.0,0.6493150684931507,0.34794520547945207,0.0027397260273972603,0.0,0.0,0.0,0.0,0.0,1
New Mexico,Bernalillo,0.5273224043715847,0.4644808743169399,0.00819672131147541,0.0,0.0,0.0,0.4657534246575342,0.5232876712328767,0.010958904109589041,0.0,0.0,0.0,1.0,1.0,0
New Mexico,Eddy,0.8066298342541437,0.19337016574585636,0.0,0.0,0.0,0.0,0.6712328767123288,0.3013698630136986,0.0273972602739726,0.0,0.0,0.0,1.0,1.0,0
New Mexico,Lea,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0,0.6657534246575343,0.3232876712328767,0.010958904109589041,0.0,0.0,0.0,1.0,1.0,0
New Mexico,Luna,0.9388888888888889,0.05277777777777778,0.002777777777777778,0.005555555555555556,0.0,0.0,0.9444444444444444,0.041666666666666664,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0
New Mexico,Rio Arriba,0.8397790055248618,0.16022099447513813,0.0,0.0,0.0,0.0,0.7472222222222222,0.24444444444444444,0.008333333333333333,0.0,0.0,0.0,1.0,1.0,0
New Mexico,San Juan,0.7459016393442623,0.24863387978142076,0.00546448087431694,0.0,0.0,0.0,0.6301369863013698,0.35342465753424657,0.01643835616438356,0.0,0.0,0.0,1.0,1.0,0
New Mexico,Sandoval,0.8088642659279779,0.19113573407202217,0.0,0.0,0.0,0.0,0.739010989010989,0.25824175824175827,0.0027472527472527475,0.0,0.0,0.0,1.0,1.0,0
New Mexico,Santa Fe,0.8224043715846995,0.17759562841530055,0.0,0.0,0.0,0.0,0.7808219178082192,0.2191780821917808,0.0,0.0,0.0,0.0,1.0,1.0,0
New Mexico,Taos,0.994475138121547,0.0055248618784530384,0.0,0.0,0.0,0.0,0.9772727272727273,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,1
New Mexico,Valencia,0.7734806629834254,0.2265193370165746,0.0,0.0,0.0,0.0,0.7257617728531855,0.27146814404432135,0.002770083102493075,0.0,0.0,0.0,1.0,1.0,0
New York,Albany,0.855191256830601,0.13934426229508196,0.00546448087431694,0.0,0.0,0.0,0.8493150684931506,0.1506849315068493,0.0,0.0,0.0,0.0,1.0,1.0,0
New York,Bronx,0.76775956284153,0.22131147540983606,0.01092896174863388,0.0,0.0,0.0,0.7972602739726027,0.19726027397260273,0.005479452054794521,0.0,0.0,0.0,1.0,1.0,0
New York,Chautauqua,0.8852459016393442,0.10655737704918032,0.00819672131147541,0.0,0.0,0.0,0.9014084507042254,0.09295774647887324,0.005633802816901409,0.0,0.0,0.0,1.0,1.0,0
New York,Dutchess,0.919889502762431,0.06629834254143646,0.013812154696132596,0.0,0.0,0.0,0.953168044077135,0.0440771349862259,0.0027548209366391185,0.0,0.0,0.0,1.0,1.0,0
New York,Erie,0.76775956284153,0.21584699453551912,0.01639344262295082,0.0,0.0,0.0,0.7972602739726027,0.2,0.0027397260273972603,0.0,0.0,0.0,1.0,1.0,0
New York,Essex,0.9098360655737705,0.08469945355191257,0.00546448087431694,0.0,0.0,0.0,0.8547945205479452,0.14520547945205478,0.0,0.0,0.0,0.0,1.0,1.0,0
New York,Franklin,0.9972677595628415,0.00273224043715847,0.0,0.0,0.0,0.0,0.9780821917808219,0.021917808219178082,0.0,0.0,0.0,0.0,1.0,1.0,1
New York,Monroe,0.855191256830601,0.13934426229508196,0.00546448087431694,0.0,0.0,0.0,0.8575342465753425,0.13424657534246576,0.00821917808219178,0.0,0.0,0.0,1.0,1.0,0
New York,Nassau,0.9207650273224044,0.07923497267759563,0.0,0.0,0.0,0.0,0.9424657534246575,0.057534246575342465,0.0,0.0,0.0,0.0,0.0,0.0,1
New York,New York,0.674863387978142,0.31420765027322406,0.01092896174863388,0.0,0.0,0.0,0.726027397260274,0.2684931506849315,0.005479452054794521,0.0,0.0,0.0,0.0,0.0,0
New York,Onondaga,0.9262295081967213,0.06830601092896176,0.00546448087431694,0.0,0.0,0.0,0.9315068493150684,0.0684931506849315,0.0,0.0,0.0,0.0,1.0,1.0,0
New York,Orange,0.8989071038251366,0.09836065573770492,0.00273224043715847,0.0,0.0,0.0,0.915068493150685,0.08493150684931507,0.0,0.0,0.0,0.0,1.0,1.0,0
New York,Putnam,0.8919667590027701,0.09418282548476455,0.0110803324099723,0.002770083102493075,0.0,0.0,0.9416666666666667,0.05,0.008333333333333333,0.0,0.0,0.0,1.0,1.0,0
New York,Queens,0.7814207650273224,0.20218579234972678,0.01639344262295082,0.0,0.0,0.0,0.7890410958904109,0.19452054794520549,0.0136986301369863,0.0027397260273972603,0.0,0.0,1.0,1.0,0
New York,Richmond,0.7595628415300546,0.21311475409836064,0.02459016393442623,0.00273224043715847,0.0,0.0,0.821917808219178,0.1589041095890411,0.019178082191780823,0.0,0.0,0.0,1.0,1.0,0
New York,Rockland,0.8347107438016529,0.15426997245179064,0.011019283746556474,0.0,0.0,0.0,0.9315068493150684,0.06575342465753424,0.0027397260273972603,0.0,0.0,0.0,1.0,1.0,0
New York,Saratoga,0.9371428571428572,0.054285714285714284,0.008571428571428572,0.0,0.0,0.0,0.963276836158192,0.03672316384180791,0.0,0.0,0.0,0.0,1.0,1.0,0
New York,Steuben,0.9228650137741047,0.07162534435261708,0.005509641873278237,0.0,0.0,0.0,0.9614325068870524,0.03856749311294766,0.0,0.0,0.0,0.0,1.0,1.0,1
New York,Suffolk,0.8142076502732241,0.16393442622950818,0.02185792349726776,0.0,0.0,0.0,0.8575342465753425,0.1178082191780822,0.019178082191780823,0.005479452054794521,0.0,0.0,1.0,1.0,0
New York,Tompkins,0.9168975069252078,0.07756232686980609,0.00554016620498615,0.0,0.0,0.0,0.958904109589041,0.0410958904109589,0.0,0.0,0.0,0.0,1.0,1.0,0
New York,Westchester,0.819672131147541,0.16393442622950818,0.01639344262295082,0.0,0.0,0.0,0.9008264462809917,0.08539944903581267,0.013774104683195593,0.0,0.0,0.0,1.0,1.0,0
North Carolina,Avery,0.88268156424581,0.10614525139664804,0.0111731843575419,0.0,0.0,0.0,0.9222222222222223,0.07777777777777778,0.0,0.0,0.0,0.0,1.0,1.0,1
North Carolina,Buncombe,0.819672131147541,0.15846994535519127,0.01092896174863388,0.01092896174863388,0.0,0.0,0.8904109589041096,0.1095890410958904,0.0,0.0,0.0,0.0,0.0,1.0,1
North Carolina,Catawba,0.770949720670391,0.2206703910614525,0.002793296089385475,0.00558659217877095,0.0,0.0,0.8103448275862069,0.1896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,1
North Carolina,Cumberland,0.7814207650273224,0.2185792349726776,0.0,0.0,0.0,0.0,0.7342465753424657,0.26575342465753427,0.0,0.0,0.0,0.0,0.0,0.0,1
North Carolina,Davidson,0.7707182320441989,0.2292817679558011,0.0,0.0,0.0,0.0,0.8189415041782729,0.181058495821727,0.0,0.0,0.0,0.0,0.0,0.0,1
North Carolina,Durham,0.7431693989071039,0.2540983606557377,0.00273224043715847,0.0,0.0,0.0,0.736986301369863,0.26301369863013696,0.0,0.0,0.0,0.0,0.0,0.0,1
North Carolina,Edgecombe,0.8567415730337079,0.14325842696629212,0.0,0.0,0.0,0.0,0.8812154696132597,0.11878453038674033,0.0,0.0,0.0,0.0,1.0,1.0,1
North Carolina,Forsyth,0.7349726775956285,0.2568306010928962,0.00819672131147541,0.0,0.0,0.0,0.7945205479452054,0.2054794520547945,0.0,0.0,0.0,0.0,1.0,1.0,0
North Carolina,Guilford,0.7431693989071039,0.2459016393442623,0.01092896174863388,0.0,0.0,0.0,0.7890410958904109,0.20821917808219179,0.0027397260273972603,0.0,0.0,0.0,0.0,1.0,0
North Carolina,Lee,0.768595041322314,0.23140495867768596,0.0,0.0,0.0,0.0,0.7666666666666667,0.23333333333333334,0.0,0.0,0.0,0.0,1.0,1.0,1
North Carolina,Mecklenburg,0.6666666666666666,0.31420765027322406,0.01639344262295082,0.00273224043715847,0.0,0.0,0.6246575342465753,0.36712328767123287,0.00821917808219178,0.0,0.0,0.0,1.0,1.0,0
North Carolina,Montgomery,0.8876712328767123,0.11232876712328767,0.0,0.0,0.0,0.0,0.9397260273972603,0.06027397260273973,0.0,0.0,0.0,0.0,1.0,1.0,1
North Carolina,New Hanover,0.9168975069252078,0.08310249307479224,0.0,0.0,0.0,0.0,0.9315068493150684,0.0684931506849315,0.0,0.0,0.0,0.0,1.0,1.0,1
North Carolina,Rowan,0.8694444444444445,0.13055555555555556,0.0,0.0,0.0,0.0,0.9323943661971831,0.0676056338028169,0.0,0.0,0.0,0.0,1.0,1.0,1
North Carolina,Swain,0.7671232876712328,0.2,0.021917808219178082,0.010958904109589041,0.0,0.0,0.8465753424657534,0.15342465753424658,0.0,0.0,0.0,0.0,0.0,1.0,1
North Carolina,Wake,0.6502732240437158,0.34153005464480873,0.00819672131147541,0.0,0.0,0.0,0.6904109589041096,0.3095890410958904,0.0,0.0,0.0,0.0,0.0,0.0,0
North Dakota,Billings,0.9726775956284153,0.0273224043715847,0.0,0.0,0.0,0.0,0.8928571428571429,0.10164835164835165,0.0027472527472527475,0.0027472527472527475,0.0,0.0,1.0,1.0,1
North Dakota,Burke,0.9753424657534246,0.024657534246575342,0.0,0.0,0.0,0.0,0.9118457300275482,0.08539944903581267,0.0027548209366391185,0.0,0.0,0.0,1.0,1.0,0
North Dakota,Cass,0.8852459016393442,0.11475409836065574,0.0,0.0,0.0,0.0,0.8453038674033149,0.15469613259668508,0.0,0.0,0.0,0.0,1.0,1.0,0
North Dakota,McKenzie,0.9808743169398907,0.01912568306010929,0.0,0.0,0.0,0.0,0.9005524861878453,0.09392265193370165,0.0027624309392265192,0.0027624309392265192,0.0,0.0,1.0,1.0,1
North Dakota,Mercer,0.9726775956284153,0.02459016393442623,0.00273224043715847,0.0,0.0,0.0,0.9013698630136986,0.09041095890410959,0.005479452054794521,0.0027397260273972603,0.0,0.0,1.0,1.0,0
North Dakota,Oliver,0.9754098360655737,0.02459016393442623,0.0,0.0,0.0,0.0,0.8867403314917127,0.11049723756906077,0.0,0.0027624309392265192,0.0,0.0,1.0,1.0,0
North Dakota,Williams,0.9453551912568307,0.04918032786885246,0.00546448087431694,0.0,0.0,0.0,0.8547945205479452,0.136986301369863,0.00821917808219178,0.0,0.0,0.0,1.0,1.0,1
Ohio,Adams,0.9781420765027322,0.02185792349726776,0.0,0.0,0.0,0.0,0.9835616438356164,0.01643835616438356,0.0,0.0,0.0,0.0,0.0,0.0,1
Ohio,Allen,0.8633879781420765,0.1284153005464481,0.00819672131147541,0.0,0.0,0.0,0.8657534246575342,0.13150684931506848,0.0027397260273972603,0.0,0.0,0.0,1.0,1.0,0
Ohio,Ashtabula,0.8852459016393442,0.09836065573770492,0.01639344262295082,0.0,0.0,0.0,0.9095890410958904,0.08493150684931507,0.005479452054794521,0.0,0.0,0.0,1.0,1.0,0
Ohio,Belmont,0.9426229508196722,0.05737704918032787,0.0,0.0,0.0,0.0,0.9698630136986301,0.030136986301369864,0.0,0.0,0.0,0.0,0.0,0.0,1
Ohio,Butler,0.7076502732240437,0.26229508196721313,0.030054644808743168,0.0,0.0,0.0,0.7534246575342466,0.2273972602739726,0.019178082191780823,0.0,0.0,0.0,1.0,1.0,0
Ohio,Clark,0.7377049180327869,0.2459016393442623,0.01639344262295082,0.0,0.0,0.0,0.7287671232876712,0.26575342465753427,0.005479452054794521,0.0,0.0,0.0,0.0,1.0,0
Ohio,Clermont,0.6612021857923497,0.3251366120218579,0.01366120218579235,0.0,0.0,0.0,0.7452054794520548,0.2493150684931507,0.005479452054794521,0.0,0.0,0.0,0.0,0.0,0
Ohio,Columbiana,0.9972602739726028,0.0027397260273972603,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Ohio,Cuyahoga,0.5655737704918032,0.40437158469945356,0.01639344262295082,0.01366120218579235,0.0,0.0,0.6273972602739726,0.3589041095890411,0.0136986301369863,0.0,0.0,0.0,0.0,1.0,0
Ohio,Fayette,0.8781869688385269,0.11898016997167139,0.0028328611898017,0.0,0.0,0.0,0.9131652661064426,0.08403361344537816,0.0028011204481792717,0.0,0.0,0.0,1.0,1.0,1
Ohio,Franklin,0.7486338797814208,0.226775956284153,0.02459016393442623,0.0,0.0,0.0,0.7863013698630137,0.2054794520547945,0.00821917808219178,0.0,0.0,0.0,1.0,1.0,0
Ohio,Greene,0.7786885245901639,0.2185792349726776,0.00273224043715847,0.0,0.0,0.0,0.7884615384615384,0.2087912087912088,0.0027472527472527475,0.0,0.0,0.0,1.0,1.0,0
Ohio,Hamilton,0.5437158469945356,0.42349726775956287,0.03278688524590164,0.0,0.0,0.0,0.5205479452054794,0.4657534246575342,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0
Ohio,Jefferson,0.5300546448087432,0.45901639344262296,0.01092896174863388,0.0,0.0,0.0,0.5178082191780822,0.4794520547945205,0.0027397260273972603,0.0,0.0,0.0,0.0,0.0,0
Ohio,Lake,0.7513661202185792,0.21311475409836064,0.03551912568306011,0.0,0.0,0.0,0.8191780821917808,0.1643835616438356,0.01643835616438356,0.0,0.0,0.0,0.0,1.0,0
Ohio,Lawrence,0.7868852459016393,0.20491803278688525,0.00819672131147541,0.0,0.0,0.0,0.9068493150684932,0.08767123287671233,0.0027397260273972603,0.0027397260273972603,0.0,0.0,0.0,1.0,0
Ohio,Lorain,0.8657534246575342,0.12876712328767123,0.005479452054794521,0.0,0.0,0.0,0.8849315068493151,0.11232876712328767,0.0027397260273972603,0.0,0.0,0.0,1.0,1.0,0
Ohio,Lucas,0.7868852459016393,0.20218579234972678,0.01092896174863388,0.0,0.0,0.0,0.7726027397260274,0.21643835616438356,0.010958904109589041,0.0,0.0,0.0,1.0,1.0,0
Ohio,Mahoning,0.8497267759562842,0.15027322404371585,0.0,0.0,0.0,0.0,0.8273972602739726,0.1726027397260274,0.0,0.0,0.0,0.0,0.0,0.0,1
Ohio,Medina,0.787292817679558,0.20994475138121546,0.0027624309392265192,0.0,0.0,0.0,0.8021978021978022,0.1978021978021978,0.0,0.0,0.0,0.0,1.0,1.0,1
Ohio,Montgomery,0.7540983606557377,0.22950819672131148,0.01639344262295082,0.0,0.0,0.0,0.7890410958904109,0.20821917808219179,0.0027397260273972603,0.0,0.0,0.0,1.0,1.0,0
Ohio,Morgan,1.0,0.0,0.0,0.0,0.0,0.0,0.9972375690607734,0.0027624309392265192,0.0,0.0,0.0,0.0,0.0,0.0,1
Ohio,Noble,0.882183908045977,0.11206896551724138,0.005747126436781609,0.0,0.0,0.0,0.9152542372881356,0.0847457627118644,0.0,0.0,0.0,0.0,1.0,1.0,1
Ohio,Preble,0.8060109289617486,0.1912568306010929,0.00273224043715847,0.0,0.0,0.0,0.8241758241758241,0.17307692307692307,0.0027472527472527475,0.0,0.0,0.0,1.0,1.0,0
Ohio,Scioto,0.9699453551912568,0.0273224043715847,0.00273224043715847,0.0,0.0,0.0,0.9808219178082191,0.019178082191780823,0.0,0.0,0.0,0.0,0.0,0.0,1
Ohio,Stark,0.7295081967213115,0.2540983606557377,0.01639344262295082,0.0,0.0,0.0,0.684931506849315,0.3095890410958904,0.005479452054794521,0.0,0.0,0.0,0.0,1.0,0
Ohio,Summit,0.7103825136612022,0.28688524590163933,0.00273224043715847,0.0,0.0,0.0,0.7479452054794521,0.25205479452054796,0.0,0.0,0.0,0.0,0.0,0.0,0
Ohio,Trumbull,0.819672131147541,0.16666666666666666,0.01366120218579235,0.0,0.0,0.0,0.7840909090909091,0.21022727272727273,0.005681818181818182,0.0,0.0,0.0,1.0,0.0,0
Ohio,Warren,0.6611111111111111,0.3138888888888889,0.025,0.0,0.0,0.0,0.7067039106145251,0.2905027932960894,0.002793296089385475,0.0,0.0,0.0,0.0,1.0,0
